order_id,shipping_mode,expected_delivery_days,actual_delivery_days,delivery_delay,distance_km,is_remote_area
ORD8341,Standard,5,5,0,2190,1
ORD8342,Express,2,2,0,1438,0
ORD8343,Express,2,2,0,470,0
ORD8344,Express,2,2,0,1067,0
ORD8345,Standard,5,6,1,2077,1
ORD8346,Standard,5,6,1,652,0
ORD8347,Standard,5,5,0,443,0
ORD8348,Express,2,3,1,2409,1
ORD8349,Standard,5,6,1,2309,1
ORD8350,Standard,5,5,0,1771,1
ORD8351,Express,2,2,0,2193,1
ORD8352,Express,2,2,0,220,0
ORD8353,Standard,5,6,1,2177,1
ORD8354,Standard,5,5,0,2411,1
ORD8355,Express,2,2,0,694,0
ORD8356,Express,2,2,0,941,0
ORD8357,Express,2,2,0,1492,0
ORD8358,Express,2,2,0,638,0
ORD8359,Standard,5,5,0,1724,1
ORD8360,Standard,5,6,1,395,0
ORD8361,Express,2,2,0,150,0
ORD8362,Standard,5,5,0,1219,0
ORD8363,Express,2,2,0,1605,1
ORD8364,Express,2,3,1,916,0
ORD8365,Express,2,2,0,2467,1
ORD8366,Standard,5,5,0,1413,0
ORD8367,Standard,5,5,0,770,0
ORD8368,Express,2,2,0,1402,0
ORD8369,Express,2,2,0,1643,1
ORD8370,Standard,5,6,1,699,0
ORD8371,Standard,5,5,0,677,0
ORD8372,Express,2,2,0,1100,0
ORD8373,Express,2,3,1,549,0
ORD8374,Standard,5,6,1,2339,1
ORD8375,Express,2,2,0,2385,1
ORD8376,Express,2,2,0,1442,0
ORD8377,Standard,5,5,0,627,0
ORD8378,Express,2,2,0,110,0
ORD8379,Express,2,2,0,2079,1
ORD8380,Standard,5,5,0,1776,1
ORD8381,Express,2,2,0,1592,1
ORD8382,Express,2,2,0,771,0
ORD8383,Express,2,3,1,1279,0
ORD8384,Standard,5,5,0,2290,1
ORD8385,Standard,5,5,0,2296,1
ORD8386,Standard,5,9,4,2201,1
ORD8387,Express,2,2,0,2490,1
ORD8388,Express,2,3,1,155,0
ORD8389,Express,2,2,0,2337,1
ORD8390,Express,2,2,0,907,0
ORD8391,Standard,5,5,0,862,0
ORD8392,Express,2,2,0,2080,1
ORD8393,Standard,5,5,0,347,0
ORD8394,Standard,5,5,0,1296,0
ORD8395,Standard,5,5,0,241,0
ORD8396,Express,2,2,0,1399,0
ORD8397,Express,2,2,0,773,0
ORD8398,Express,2,2,0,1193,0
ORD8399,Standard,5,6,1,553,0
ORD8400,Express,2,3,1,1316,0
ORD8401,Standard,5,5,0,920,0
ORD8402,Standard,5,5,0,1313,0
ORD8403,Standard,5,5,0,375,0
ORD8404,Standard,5,5,0,1747,1
ORD8405,Standard,5,5,0,1907,1
ORD8406,Standard,5,8,3,2404,1
ORD8407,Standard,5,5,0,1932,1
ORD8408,Standard,5,5,0,973,0
ORD8409,Standard,5,5,0,848,0
ORD8410,Standard,5,5,0,1888,1
ORD8411,Standard,5,6,1,2494,1
ORD8412,Express,2,2,0,387,0
ORD8413,Standard,5,6,1,1956,1
ORD8414,Standard,5,6,1,1206,0
ORD8415,Standard,5,5,0,1827,1
ORD8416,Express,2,2,0,986,0
ORD8417,Standard,5,5,0,508,0
ORD8418,Express,2,3,1,590,0
ORD8419,Express,2,2,0,539,0
ORD8420,Standard,5,5,0,1434,0
ORD8421,Express,2,2,0,1865,1
ORD8422,Express,2,2,0,50,0
ORD8423,Standard,5,5,0,1434,0
ORD8424,Standard,5,5,0,2357,1
ORD8425,Express,2,4,2,2018,1
ORD8426,Standard,5,6,1,97,0
ORD8427,Standard,5,6,1,1655,1
ORD8428,Express,2,3,1,1813,1
ORD8429,Express,2,2,0,1652,1
ORD8430,Express,2,3,1,1566,1
ORD8431,Express,2,2,0,1641,1
ORD8432,Standard,5,6,1,290,0
ORD8433,Standard,5,5,0,625,0
ORD8434,Express,2,2,0,1475,0
ORD8435,Standard,5,6,1,1712,1
ORD8436,Express,2,3,1,1479,0
ORD8437,Standard,5,6,1,1646,1
ORD8438,Express,2,3,1,135,0
ORD8439,Standard,5,5,0,2160,1
ORD8440,Express,2,2,0,1466,0
ORD8441,Express,2,2,0,724,0
ORD8442,Standard,5,5,0,172,0
ORD8443,Express,2,3,1,981,0
ORD8444,Standard,5,5,0,1084,0
ORD8445,Express,2,2,0,521,0
ORD8446,Express,2,2,0,1430,0
ORD8447,Express,2,2,0,1504,1
ORD8448,Standard,5,5,0,644,0
ORD8449,Express,2,2,0,1299,0
ORD8450,Express,2,2,0,603,0
ORD8451,Express,2,2,0,882,0
ORD8452,Standard,5,5,0,2366,1
ORD8453,Express,2,2,0,282,0
ORD8454,Express,2,3,1,1267,0
ORD8455,Express,2,2,0,74,0
ORD8456,Standard,5,6,1,1802,1
ORD8457,Standard,5,5,0,378,0
ORD8458,Express,2,2,0,813,0
ORD8459,Express,2,2,0,1275,0
ORD8460,Express,2,2,0,179,0
ORD8461,Standard,5,5,0,1487,0
ORD8462,Standard,5,6,1,2317,1
ORD8463,Express,2,2,0,473,0
ORD8464,Express,2,2,0,1499,0
ORD8465,Standard,5,5,0,1617,1
ORD8466,Express,2,3,1,1948,1
ORD8467,Standard,5,6,1,1405,0
ORD8468,Express,2,2,0,287,0
ORD8469,Express,2,2,0,1065,0
ORD8470,Standard,5,5,0,1508,1
ORD8471,Standard,5,5,0,2157,1
ORD8472,Express,2,3,1,488,0
ORD8473,Standard,5,5,0,1370,0
ORD8474,Standard,5,5,0,810,0
ORD8475,Express,2,2,0,1431,0
ORD8476,Standard,5,5,0,2355,1
ORD8477,Express,2,2,0,810,0
ORD8478,Standard,5,6,1,111,0
ORD8479,Standard,5,5,0,2267,1
ORD8480,Standard,5,5,0,478,0
ORD8481,Express,2,2,0,1695,1
ORD8482,Standard,5,7,2,2432,1
ORD8483,Standard,5,5,0,1395,0
ORD8484,Standard,5,6,1,1499,0
ORD8485,Express,2,2,0,1186,0
ORD8486,Express,2,2,0,1062,0
ORD8487,Standard,5,5,0,2312,1
ORD8488,Express,2,2,0,1576,1
ORD8489,Express,2,2,0,1941,1
ORD8490,Standard,5,6,1,1725,1
ORD8491,Standard,5,5,0,1133,0
ORD8492,Standard,5,5,0,372,0
ORD8493,Express,2,3,1,1710,1
ORD8494,Express,2,2,0,307,0
ORD8495,Standard,5,6,1,1886,1
ORD8496,Express,2,3,1,1625,1
ORD8497,Express,2,2,0,186,0
ORD8498,Standard,5,5,0,1978,1
ORD8499,Express,2,3,1,812,0
ORD8500,Standard,5,7,2,1858,1
ORD8501,Standard,5,5,0,325,0
ORD8502,Standard,5,6,1,821,0
ORD8503,Standard,5,5,0,1841,1
ORD8504,Standard,5,5,0,317,0
ORD8505,Standard,5,5,0,1873,1
ORD8506,Express,2,2,0,1328,0
ORD8507,Express,2,2,0,1901,1
ORD8508,Standard,5,5,0,1673,1
ORD8509,Standard,5,5,0,1989,1
ORD8510,Express,2,2,0,965,0
ORD8511,Express,2,3,1,2290,1
ORD8512,Standard,5,7,2,1707,1
ORD8513,Standard,5,5,0,1133,0
ORD8514,Standard,5,5,0,581,0
ORD8515,Standard,5,6,1,2326,1
ORD8516,Standard,5,8,3,1964,1
ORD8517,Standard,5,6,1,2282,1
ORD8518,Standard,5,5,0,1122,0
ORD8519,Standard,5,5,0,828,0
ORD8520,Standard,5,8,3,2180,1
ORD8521,Express,2,2,0,77,0
ORD8522,Standard,5,5,0,1185,0
ORD8523,Express,2,2,0,1222,0
ORD8524,Standard,5,6,1,2004,1
ORD8525,Standard,5,6,1,1007,0
ORD8526,Standard,5,5,0,710,0
ORD8527,Standard,5,5,0,2336,1
ORD8528,Standard,5,7,2,1545,1
ORD8529,Standard,5,5,0,1678,1
ORD8530,Standard,5,5,0,1050,0
ORD8531,Express,2,3,1,2184,1
ORD8532,Express,2,3,1,1318,0
ORD8533,Standard,5,6,1,1744,1
ORD8534,Standard,5,5,0,65,0
ORD8535,Standard,5,6,1,1759,1
ORD8536,Standard,5,5,0,1869,1
ORD8537,Express,2,2,0,2373,1
ORD8538,Standard,5,5,0,1885,1
ORD8539,Express,2,2,0,1793,1
ORD8540,Express,2,2,0,1053,0
ORD8541,Standard,5,5,0,1045,0
ORD8542,Express,2,2,0,735,0
ORD8543,Standard,5,5,0,400,0
ORD8544,Standard,5,5,0,1642,1
ORD8545,Express,2,2,0,1629,1
ORD8546,Standard,5,5,0,666,0
ORD8547,Express,2,3,1,1842,1
ORD8548,Standard,5,6,1,1769,1
ORD8549,Express,2,2,0,811,0
ORD8550,Express,2,2,0,337,0
ORD8551,Express,2,2,0,1930,1
ORD8552,Express,2,2,0,821,0
ORD8553,Express,2,2,0,321,0
ORD8554,Standard,5,6,1,1797,1
ORD8555,Standard,5,8,3,1741,1
ORD8556,Standard,5,5,0,1750,1
ORD8557,Standard,5,10,5,1998,1
ORD8558,Standard,5,7,2,2127,1
ORD8559,Express,2,3,1,2198,1
ORD8560,Express,2,3,1,1439,0
ORD8561,Standard,5,5,0,1851,1
ORD8562,Express,2,3,1,203,0
ORD8563,Standard,5,5,0,797,0
ORD8564,Standard,5,5,0,686,0
ORD8565,Standard,5,5,0,1413,0
ORD8566,Standard,5,6,1,1680,1
ORD8567,Express,2,3,1,1733,1
ORD8568,Standard,5,5,0,1295,0
ORD8569,Standard,5,6,1,2149,1
ORD8570,Standard,5,5,0,112,0
ORD8571,Express,2,2,0,62,0
ORD8572,Standard,5,5,0,377,0
ORD8573,Standard,5,6,1,731,0
ORD8574,Express,2,2,0,793,0
ORD8575,Express,2,2,0,1579,1
ORD8576,Express,2,2,0,1284,0
ORD8577,Standard,5,5,0,2324,1
ORD8578,Standard,5,5,0,1446,0
ORD8579,Express,2,3,1,910,0
ORD8580,Standard,5,6,1,258,0
ORD8581,Express,2,2,0,1604,1
ORD8582,Standard,5,5,0,1454,0
ORD8583,Express,2,3,1,1712,1
ORD8584,Express,2,3,1,1592,1
ORD8585,Express,2,2,0,922,0
ORD8586,Express,2,2,0,1394,0
ORD8587,Express,2,4,2,118,0
ORD8588,Standard,5,6,1,1576,1
ORD8589,Express,2,3,1,2461,1
ORD8590,Express,2,2,0,255,0
ORD8591,Express,2,2,0,1361,0
ORD8592,Standard,5,5,0,1234,0
ORD8593,Standard,5,5,0,1302,0
ORD8594,Standard,5,5,0,615,0
ORD8595,Standard,5,6,1,1893,1
ORD8596,Standard,5,6,1,140,0
ORD8597,Express,2,2,0,932,0
ORD8598,Standard,5,5,0,397,0
ORD8599,Express,2,2,0,1403,0
ORD8600,Standard,5,5,0,217,0
ORD8601,Express,2,3,1,2331,1
ORD8602,Express,2,2,0,909,0
ORD8603,Standard,5,7,2,1860,1
ORD8604,Express,2,2,0,497,0
ORD8605,Standard,5,5,0,1017,0
ORD8606,Express,2,3,1,2425,1
ORD8607,Standard,5,6,1,593,0
ORD8608,Express,2,2,0,943,0
ORD8609,Express,2,2,0,1334,0
ORD8610,Standard,5,5,0,591,0
ORD8611,Express,2,2,0,147,0
ORD8612,Express,2,2,0,1271,0
ORD8613,Express,2,2,0,1703,1
ORD8614,Express,2,2,0,1634,1
ORD8615,Express,2,3,1,2123,1
ORD8616,Standard,5,6,1,2177,1
ORD8617,Standard,5,5,0,2363,1
ORD8618,Standard,5,5,0,1375,0
ORD8619,Standard,5,5,0,1202,0
ORD8620,Express,2,3,1,812,0
ORD8621,Express,2,2,0,1279,0
ORD8622,Express,2,2,0,311,0
ORD8623,Express,2,2,0,1185,0
ORD8624,Standard,5,5,0,1056,0
ORD8625,Standard,5,5,0,1029,0
ORD8626,Standard,5,6,1,985,0
ORD8627,Standard,5,5,0,126,0
ORD8628,Express,2,2,0,2017,1
ORD8629,Standard,5,6,1,485,0
ORD8630,Standard,5,6,1,1370,0
ORD8631,Express,2,2,0,1297,0
ORD8632,Standard,5,5,0,2012,1
ORD8633,Express,2,2,0,792,0
ORD8634,Express,2,2,0,336,0
ORD8635,Express,2,2,0,900,0
ORD8636,Standard,5,5,0,860,0
ORD8637,Express,2,2,0,1291,0
ORD8638,Express,2,2,0,1183,0
ORD8639,Express,2,2,0,971,0
ORD8640,Express,2,2,0,1226,0
ORD8641,Standard,5,6,1,2265,1
ORD8642,Standard,5,5,0,2225,1
ORD8643,Standard,5,7,2,2231,1
ORD8644,Standard,5,6,1,1505,1
ORD8645,Express,2,3,1,1685,1
ORD8646,Standard,5,5,0,207,0
ORD8647,Standard,5,5,0,820,0
ORD8648,Express,2,2,0,553,0
ORD8649,Express,2,2,0,2155,1
ORD8650,Express,2,2,0,431,0
ORD8651,Express,2,2,0,2387,1
ORD8652,Standard,5,5,0,1029,0
ORD8653,Express,2,3,1,683,0
ORD8654,Express,2,4,2,1599,1
ORD8655,Express,2,2,0,267,0
ORD8656,Standard,5,5,0,925,0
ORD8657,Express,2,2,0,1056,0
ORD8658,Express,2,2,0,625,0
ORD8659,Express,2,3,1,1532,1
ORD8660,Standard,5,6,1,2268,1
ORD8661,Express,2,2,0,1116,0
ORD8662,Standard,5,6,1,2139,1
ORD8663,Standard,5,6,1,1417,0
ORD8664,Express,2,4,2,787,0
ORD8665,Express,2,2,0,59,0
ORD8666,Standard,5,6,1,2125,1
ORD8667,Express,2,3,1,348,0
ORD8668,Express,2,2,0,1169,0
ORD8669,Express,2,2,0,125,0
ORD8670,Express,2,2,0,262,0
ORD8671,Express,2,2,0,1760,1
ORD8672,Standard,5,7,2,1694,1
ORD8673,Express,2,2,0,495,0
ORD8674,Express,2,2,0,945,0
ORD8675,Standard,5,6,1,54,0
ORD8676,Standard,5,5,0,2490,1
ORD8677,Standard,5,6,1,1362,0
ORD8678,Standard,5,5,0,913,0
ORD8679,Express,2,4,2,2344,1
ORD8680,Standard,5,6,1,2433,1
ORD8681,Standard,5,5,0,812,0
ORD8682,Standard,5,5,0,152,0
ORD8683,Express,2,2,0,1468,0
ORD8684,Express,2,2,0,2089,1
ORD8685,Standard,5,6,1,989,0
ORD8686,Standard,5,6,1,170,0
ORD8687,Express,2,2,0,1872,1
ORD8688,Standard,5,6,1,2367,1
ORD8689,Express,2,3,1,2173,1
ORD8690,Express,2,2,0,1530,1
ORD8691,Express,2,2,0,1705,1
ORD8692,Standard,5,5,0,1896,1
ORD8693,Standard,5,5,0,1358,0
ORD8694,Express,2,2,0,64,0
ORD8695,Standard,5,5,0,2238,1
ORD8696,Express,2,2,0,2181,1
ORD8697,Standard,5,5,0,591,0
ORD8698,Standard,5,5,0,236,0
ORD8699,Express,2,3,1,1227,0
ORD8700,Express,2,3,1,2016,1
ORD8701,Standard,5,5,0,219,0
ORD8702,Express,2,2,0,1014,0
ORD8703,Standard,5,9,4,2267,1
ORD8704,Standard,5,7,2,326,0
ORD8705,Express,2,2,0,786,0
ORD8706,Express,2,2,0,1084,0
ORD8707,Express,2,2,0,1750,1
ORD8708,Standard,5,5,0,169,0
ORD8709,Express,2,2,0,799,0
ORD8710,Standard,5,7,2,152,0
ORD8711,Standard,5,6,1,96,0
ORD8712,Express,2,2,0,377,0
ORD8713,Standard,5,6,1,421,0
ORD8714,Standard,5,5,0,2066,1
ORD8715,Express,2,2,0,913,0
ORD8716,Standard,5,7,2,1265,0
ORD8717,Standard,5,5,0,1679,1
ORD8718,Express,2,2,0,1614,1
ORD8719,Express,2,3,1,523,0
ORD8720,Express,2,2,0,1020,0
ORD8721,Standard,5,7,2,346,0
ORD8722,Standard,5,6,1,154,0
ORD8723,Standard,5,5,0,478,0
ORD8724,Express,2,3,1,1650,1
ORD8725,Express,2,3,1,2259,1
ORD8726,Express,2,4,2,2477,1
ORD8727,Express,2,2,0,1361,0
ORD8728,Standard,5,6,1,134,0
ORD8729,Standard,5,5,0,2028,1
ORD8730,Express,2,2,0,1338,0
ORD8731,Express,2,2,0,926,0
ORD8732,Express,2,2,0,2280,1
ORD8733,Standard,5,6,1,146,0
ORD8734,Express,2,2,0,1879,1
ORD8735,Express,2,2,0,1240,0
ORD8736,Standard,5,5,0,2216,1
ORD8737,Standard,5,5,0,265,0
ORD8738,Standard,5,5,0,417,0
ORD8739,Standard,5,5,0,1066,0
ORD8740,Express,2,3,1,2316,1
ORD8741,Standard,5,6,1,2242,1
ORD8742,Express,2,2,0,373,0
ORD8743,Express,2,2,0,998,0
ORD8744,Express,2,3,1,2031,1
ORD8745,Express,2,2,0,2165,1
ORD8746,Standard,5,6,1,1909,1
ORD8747,Express,2,2,0,577,0
ORD8748,Express,2,2,0,877,0
ORD8749,Standard,5,5,0,101,0
ORD8750,Express,2,4,2,2204,1
ORD8751,Express,2,2,0,463,0
ORD8752,Express,2,3,1,1801,1
ORD8753,Express,2,2,0,1245,0
ORD8754,Express,2,3,1,1931,1
ORD8755,Express,2,3,1,2025,1
ORD8756,Express,2,2,0,412,0
ORD8757,Standard,5,5,0,709,0
ORD8758,Express,2,2,0,173,0
ORD8759,Standard,5,6,1,1495,0
ORD8760,Express,2,3,1,364,0
ORD8761,Express,2,3,1,961,0
ORD8762,Express,2,3,1,2062,1
ORD8763,Standard,5,5,0,1530,1
ORD8764,Express,2,2,0,991,0
ORD8765,Standard,5,7,2,1661,1
ORD8766,Standard,5,7,2,1829,1
ORD8767,Express,2,2,0,1678,1
ORD8768,Standard,5,5,0,1489,0
ORD8769,Standard,5,5,0,1127,0
ORD8770,Standard,5,6,1,1718,1
ORD8771,Express,2,2,0,1864,1
ORD8772,Express,2,2,0,643,0
ORD8773,Express,2,2,0,1637,1
ORD8774,Standard,5,5,0,1717,1
ORD8775,Standard,5,6,1,1650,1
ORD8776,Standard,5,5,0,2440,1
ORD8777,Standard,5,8,3,2344,1
ORD8778,Express,2,2,0,1477,0
ORD8779,Express,2,2,0,892,0
ORD8780,Standard,5,5,0,585,0
ORD8781,Express,2,2,0,1698,1
ORD8782,Express,2,2,0,1083,0
ORD8783,Express,2,2,0,795,0
ORD8784,Express,2,4,2,1692,1
ORD8785,Express,2,3,1,2477,1
ORD8786,Standard,5,5,0,1571,1
ORD8787,Express,2,2,0,1392,0
ORD8788,Express,2,2,0,79,0
ORD8789,Express,2,2,0,1412,0
ORD8790,Express,2,3,1,1768,1
ORD8791,Standard,5,5,0,537,0
ORD8792,Express,2,3,1,2244,1
ORD8793,Express,2,2,0,2264,1
ORD8794,Express,2,2,0,569,0
ORD8795,Standard,5,6,1,1634,1
ORD8796,Express,2,2,0,1067,0
ORD8797,Express,2,2,0,486,0
ORD8798,Standard,5,5,0,183,0
ORD8799,Express,2,2,0,960,0
ORD8800,Standard,5,5,0,743,0
ORD8801,Standard,5,5,0,1333,0
ORD8802,Standard,5,6,1,455,0
ORD8803,Standard,5,5,0,1862,1
ORD8804,Express,2,3,1,1627,1
ORD8805,Standard,5,6,1,2469,1
ORD8806,Express,2,3,1,107,0
ORD8807,Standard,5,6,1,167,0
ORD8808,Standard,5,5,0,732,0
ORD8809,Express,2,3,1,446,0
ORD8810,Express,2,2,0,184,0
ORD8811,Express,2,3,1,569,0
ORD8812,Express,2,2,0,580,0
ORD8813,Express,2,2,0,1361,0
ORD8814,Standard,5,6,1,1545,1
ORD8815,Standard,5,7,2,2203,1
ORD8816,Standard,5,6,1,1063,0
ORD8817,Standard,5,6,1,2287,1
ORD8818,Express,2,2,0,706,0
ORD8819,Standard,5,6,1,259,0
ORD8820,Express,2,2,0,338,0
ORD8821,Standard,5,6,1,731,0
ORD8822,Express,2,3,1,1600,1
ORD8823,Standard,5,5,0,1550,1
ORD8824,Standard,5,6,1,1874,1
ORD8825,Standard,5,5,0,732,0
ORD8826,Express,2,2,0,683,0
ORD8827,Express,2,3,1,2253,1
ORD8828,Standard,5,7,2,1649,1
ORD8829,Express,2,2,0,1376,0
ORD8830,Standard,5,5,0,990,0
ORD8831,Express,2,3,1,1915,1
ORD8832,Standard,5,6,1,1125,0
ORD8833,Standard,5,6,1,1830,1
ORD8834,Express,2,2,0,1547,1
ORD8835,Standard,5,5,0,1163,0
ORD8836,Standard,5,5,0,1269,0
ORD8837,Express,2,3,1,692,0
ORD8838,Standard,5,5,0,1175,0
ORD8839,Standard,5,5,0,340,0
ORD8840,Express,2,2,0,712,0
ORD8841,Express,2,2,0,2245,1
ORD8842,Express,2,2,0,225,0
ORD8843,Express,2,2,0,803,0
ORD8844,Express,2,2,0,2262,1
ORD8845,Standard,5,5,0,137,0
ORD8846,Standard,5,6,1,1506,1
ORD8847,Express,2,2,0,1218,0
ORD8848,Express,2,3,1,1878,1
ORD8849,Standard,5,6,1,1402,0
ORD8850,Express,2,3,1,2098,1
ORD8851,Standard,5,6,1,55,0
ORD8852,Standard,5,6,1,1607,1
ORD8853,Standard,5,5,0,1251,0
ORD8854,Express,2,3,1,202,0
ORD8855,Standard,5,7,2,1660,1
ORD8856,Express,2,2,0,1153,0
ORD8857,Express,2,2,0,1987,1
ORD8858,Express,2,2,0,2034,1
ORD8859,Standard,5,7,2,2226,1
ORD8860,Standard,5,5,0,437,0
ORD8861,Standard,5,5,0,1760,1
ORD8862,Standard,5,6,1,2118,1
ORD8863,Standard,5,5,0,692,0
ORD8864,Express,2,2,0,1460,0
ORD8865,Standard,5,6,1,2103,1
ORD8866,Express,2,3,1,1524,1
ORD8867,Express,2,2,0,2134,1
ORD8868,Express,2,2,0,150,0
ORD8869,Express,2,3,1,2101,1
ORD8870,Express,2,2,0,1319,0
ORD8871,Standard,5,7,2,968,0
ORD8872,Express,2,2,0,1493,0
ORD8873,Express,2,3,1,1071,0
ORD8874,Express,2,3,1,2133,1
ORD8875,Express,2,2,0,534,0
ORD8876,Standard,5,5,0,1397,0
ORD8877,Standard,5,5,0,2025,1
ORD8878,Standard,5,5,0,2190,1
ORD8879,Express,2,2,0,1540,1
ORD8880,Express,2,2,0,719,0
ORD8881,Standard,5,5,0,1058,0
ORD8882,Express,2,3,1,363,0
ORD8883,Express,2,2,0,406,0
ORD8884,Express,2,3,1,1858,1
ORD8885,Standard,5,6,1,1602,1
ORD8886,Express,2,2,0,685,0
ORD8887,Express,2,5,3,2398,1
ORD8888,Standard,5,7,2,1302,0
ORD8889,Standard,5,6,1,2121,1
ORD8890,Standard,5,5,0,2206,1
ORD8891,Express,2,2,0,1345,0
ORD8892,Express,2,2,0,824,0
ORD8893,Standard,5,6,1,1881,1
ORD8894,Standard,5,5,0,1365,0
ORD8895,Express,2,2,0,131,0
ORD8896,Express,2,2,0,304,0
ORD8897,Express,2,2,0,1426,0
ORD8898,Express,2,2,0,2397,1
ORD8899,Standard,5,6,1,1752,1
ORD8900,Express,2,3,1,2173,1
ORD8901,Standard,5,6,1,1477,0
ORD8902,Standard,5,5,0,1016,0
ORD8903,Standard,5,6,1,876,0
ORD8904,Standard,5,5,0,791,0
ORD8905,Standard,5,6,1,466,0
ORD8906,Express,2,2,0,1155,0
ORD8907,Express,2,3,1,2495,1
ORD8908,Standard,5,5,0,680,0
ORD8909,Standard,5,6,1,581,0
ORD8910,Express,2,4,2,61,0
ORD8911,Standard,5,5,0,1265,0
ORD8912,Express,2,2,0,58,0
ORD8913,Standard,5,7,2,1551,1
ORD8914,Express,2,3,1,204,0
ORD8915,Standard,5,5,0,1524,1
ORD8916,Standard,5,5,0,1487,0
ORD8917,Standard,5,6,1,860,0
ORD8918,Standard,5,7,2,1128,0
ORD8919,Standard,5,5,0,1641,1
ORD8920,Express,2,2,0,1977,1
ORD8921,Standard,5,6,1,1358,0
ORD8922,Standard,5,6,1,1711,1
ORD8923,Standard,5,6,1,67,0
ORD8924,Standard,5,6,1,1988,1
ORD8925,Express,2,2,0,196,0
ORD8926,Standard,5,5,0,946,0
ORD8927,Express,2,3,1,2466,1
ORD8928,Express,2,2,0,909,0
ORD8929,Express,2,3,1,2425,1
ORD8930,Standard,5,5,0,879,0
ORD8931,Standard,5,5,0,1713,1
ORD8932,Express,2,2,0,91,0
ORD8933,Standard,5,5,0,470,0
ORD8934,Express,2,2,0,1471,0
ORD8935,Standard,5,7,2,1679,1
ORD8936,Standard,5,5,0,720,0
ORD8937,Standard,5,5,0,1082,0
ORD8938,Standard,5,7,2,312,0
ORD8939,Express,2,2,0,462,0
ORD8940,Standard,5,5,0,1442,0
ORD8941,Express,2,2,0,652,0
ORD8942,Express,2,2,0,495,0
ORD8943,Standard,5,5,0,2318,1
ORD8944,Standard,5,5,0,589,0
ORD8945,Standard,5,6,1,646,0
ORD8946,Express,2,2,0,1032,0
ORD8947,Standard,5,5,0,111,0
ORD8948,Standard,5,6,1,2280,1
ORD8949,Standard,5,5,0,1413,0
ORD8950,Standard,5,6,1,1424,0
ORD8951,Express,2,2,0,1732,1
ORD8952,Express,2,2,0,1720,1
ORD8953,Standard,5,5,0,2251,1
ORD8954,Express,2,3,1,2425,1
ORD8955,Standard,5,5,0,1176,0
ORD8956,Express,2,2,0,212,0
ORD8957,Standard,5,7,2,1593,1
ORD8958,Express,2,2,0,1782,1
ORD8959,Standard,5,6,1,2056,1
ORD8960,Standard,5,8,3,2457,1
ORD8961,Express,2,2,0,1895,1
ORD8962,Standard,5,6,1,1281,0
ORD8963,Standard,5,5,0,2483,1
ORD8964,Standard,5,5,0,856,0
ORD8965,Express,2,2,0,773,0
ORD8966,Standard,5,5,0,1626,1
ORD8967,Express,2,2,0,223,0
ORD8968,Express,2,2,0,1275,0
ORD8969,Standard,5,5,0,1080,0
ORD8970,Standard,5,5,0,2189,1
ORD8971,Standard,5,5,0,2406,1
ORD8972,Express,2,2,0,191,0
ORD8973,Standard,5,6,1,855,0
ORD8974,Standard,5,8,3,1493,0
ORD8975,Standard,5,5,0,898,0
ORD8976,Express,2,2,0,376,0
ORD8977,Express,2,2,0,1042,0
ORD8978,Express,2,3,1,1443,0
ORD8979,Express,2,2,0,292,0
ORD8980,Standard,5,5,0,795,0
ORD8981,Standard,5,5,0,73,0
ORD8982,Standard,5,6,1,2333,1
ORD8983,Express,2,2,0,1217,0
ORD8984,Standard,5,7,2,451,0
ORD8985,Express,2,2,0,1609,1
ORD8986,Express,2,3,1,2390,1
ORD8987,Standard,5,5,0,1413,0
ORD8988,Express,2,2,0,1132,0
ORD8989,Standard,5,5,0,1557,1
ORD8990,Standard,5,5,0,1781,1
ORD8991,Express,2,2,0,252,0
ORD8992,Express,2,2,0,2031,1
ORD8993,Express,2,3,1,1380,0
ORD8994,Express,2,2,0,1361,0
ORD8995,Express,2,2,0,325,0
ORD8996,Standard,5,5,0,900,0
ORD8997,Express,2,2,0,828,0
ORD8998,Standard,5,5,0,1422,0
ORD8999,Standard,5,6,1,173,0
ORD9000,Standard,5,5,0,813,0
ORD9001,Express,2,2,0,1179,0
ORD9002,Express,2,3,1,302,0
ORD9003,Express,2,2,0,1239,0
ORD9004,Standard,5,5,0,201,0
ORD9005,Standard,5,5,0,1934,1
ORD9006,Standard,5,6,1,200,0
ORD9007,Standard,5,6,1,1573,1
ORD9008,Standard,5,5,0,479,0
ORD9009,Express,2,2,0,2451,1
ORD9010,Express,2,2,0,2442,1
ORD9011,Standard,5,5,0,837,0
ORD9012,Standard,5,5,0,176,0
ORD9013,Standard,5,7,2,1746,1
ORD9014,Standard,5,5,0,1927,1
ORD9015,Standard,5,7,2,1475,0
ORD9016,Standard,5,5,0,1542,1
ORD9017,Express,2,2,0,209,0
ORD9018,Express,2,4,2,1515,1
ORD9019,Express,2,3,1,2189,1
ORD9020,Express,2,2,0,543,0
ORD9021,Express,2,3,1,261,0
ORD9022,Standard,5,6,1,2261,1
ORD9023,Standard,5,5,0,531,0
ORD9024,Express,2,2,0,901,0
ORD9025,Express,2,2,0,508,0
ORD9026,Standard,5,5,0,1093,0
ORD9027,Express,2,2,0,1474,0
ORD9028,Express,2,2,0,869,0
ORD9029,Standard,5,7,2,78,0
ORD9030,Express,2,2,0,1364,0
ORD9031,Standard,5,5,0,2297,1
ORD9032,Standard,5,6,1,1350,0
ORD9033,Express,2,2,0,209,0
